Ambient_Temp,Visible,Acceleration_Z,Magnetometer_Y,Acceleration_Y,Infrared,PSU_Voltage,Humidity,Latitude,Satellites,Longitude,Current,Magnetometer_X,Magnetometer_Z,Acceleration_X,Probe_Temp,Light,Altitude,GPS_Fix,File
31.0,4607917.42,1.16,-149.36,0.32,169.9,,24.38,0.0,,0.0,,-372.36,-417.96,9.93,25.35,24.21,0.0,0.0,File_78.json
29.98,8049947.3,0.77,-121.53,0.13,183.7,,19.9,0.0,,0.0,,-372.36,-417.96,9.57,24.71,111.03,0.0,0.0,File_182.json
30.95,12714839,0.96,-116.64,-0.04,194,,28.18,0.0,,0.0,,-372.36,-417.96,9.68,3.58,119.27,0.0,0.0,File_19963.json
31.19,9765631,0.88,-116.27,-0.04,149,,38.85,0.0,,0.0,,-372.36,-417.96,9.71,13.85,109.61,0.0,0.0,File_4652.json
31.34,11797334,1.03,-116.27,-0.11,180,,21.59,0.0,,0.0,,-372.36,-417.96,9.79,3.28,120.57,0.0,0.0,File_2667.json
30.97,1048635,0.92,-116.73,-0.08,16,,40.04,0.0,,0.0,,-372.36,-417.96,9.79,13.91,7.96,0.0,0.0,File_12728.json
30.78,917564,0.88,-116.73,-0.08,14,,28.49,0.0,,0.0,,-372.36,-417.96,9.75,12.06,8.33,0.0,0.0,File_8710.json
32.66,4611776.59,0.55,-114.82,-0.19,79.13,,35.03,0.0,,0.0,,-372.36,-417.96,9.83,25.36,86.86,0.0,0.0,File_33.json
30.71,852025,0.84,-117.09,0.00,13,,29.07,0.0,,0.0,,-372.36,-417.96,9.75,0.45,7.94,0.0,0.0,File_9305.json
30.99,655412,0.84,-116.27,0.04,10,,39.89,0.0,,0.0,,-372.36,-417.96,9.75,4.79,7.44,0.0,0.0,File_16498.json
31.33,524338,0.92,-116.36,-0.08,8,,28.70,0.0,,0.0,,-372.36,-417.96,9.71,5.97,7.32,0.0,0.0,File_7312.json
30.94,10552096,0.84,-116.36,-0.04,161,,35.27,0.0,,0.0,,-372.36,-417.96,9.75,5.56,113.74,0.0,0.0,File_6145.json
30.94,917558,0.88,-116.64,-0.11,14,,40.20,0.0,,0.0,,-372.36,-417.96,9.71,5.39,7.35,0.0,0.0,File_17045.json
31.01,524339,0.92,-116.36,-0.04,8,,39.95,0.0,,0.0,,-372.36,-417.96,9.75,2.71,7.49,0.0,0.0,File_17454.json
31.43,2687086,0.88,-116.09,-0.08,41,,20.20,0.0,,0.0,,-372.36,-417.96,9.79,13.68,13.67,0.0,0.0,File_10187.json
30.67,10289930,0.99,-117.00,-0.04,157,,30.81,0.0,,0.0,,-372.36,-417.96,9.79,1.73,110.57,0.0,0.0,File_16804.json
30.69,852032,0.96,-116.73,-0.04,13,,29.37,0.0,,0.0,,-372.36,-417.96,9.75,4.15,9.09,0.0,0.0,File_14833.json
30.93,10748713,0.76,-116.91,-0.23,164,,23.83,0.0,,0.0,,-372.36,-417.96,9.71,0.29,114.90,0.0,0.0,File_5951.json
31.08,589879,0.92,-115.82,-0.04,9,,39.49,0.0,,0.0,,-372.36,-417.96,9.75,12.50,8.04,0.0,0.0,File_2334.json
31.05,1179736,0.92,-116.36,-0.08,18,,27.42,0.0,,0.0,,-372.36,-417.96,9.71,5.97,12.48,0.0,0.0,File_16493.json
30.80,10158872,0.92,-116.45,0.08,155,,39.82,0.0,,0.0,,-372.36,-417.96,9.71,0.76,113.06,0.0,0.0,File_17947.json
31.19,1835084,0.92,-116.18,-0.08,28,,26.25,0.0,,0.0,,-372.36,-417.96,9.71,10.21,9.48,0.0,0.0,File_13631.json
31.09,524339,0.96,-116.18,-0.08,8,,37.68,0.0,,0.0,,-372.36,-417.96,9.75,0.49,7.49,0.0,0.0,File_3582.json
31.07,10289955,0.88,-116.36,-0.04,157,,39.86,0.0,,0.0,,-372.36,-417.96,9.71,11.05,114.65,0.0,0.0,File_17560.json
31.22,9700092,0.92,-115.73,-0.08,148,,37.51,0.0,,0.0,,-372.36,-417.96,9.71,5.60,109.23,0.0,0.0,File_12165.json
31.00,10945326,0.88,-116.45,-0.08,167,,22.68,0.0,,0.0,,-372.36,-417.96,9.71,13.04,115.40,0.0,0.0,File_4297.json
31.02,655415,0.92,-116.00,-0.08,10,,39.61,0.0,,0.0,,-372.36,-417.96,9.68,7.98,7.93,0.0,0.0,File_10445.json
30.98,524336,0.84,-116.09,0.00,8,,39.75,0.0,,0.0,,-372.36,-417.96,9.79,12.36,7.00,0.0,0.0,File_5837.json
30.70,9831173,0.84,-116.73,-0.15,150,,29.98,0.0,,0.0,,-372.36,-417.96,9.75,0.22,110.49,0.0,0.0,File_3951.json
31.16,9831175,0.96,-117.18,-0.08,150,,32.11,0.0,,0.0,,-372.36,-417.96,9.75,1.06,110.81,0.0,0.0,File_16990.json
31.12,524337,0.99,-116.09,-0.04,8,,39.28,0.0,,0.0,,-372.36,-417.96,9.71,14.28,7.16,0.0,0.0,File_19924.json
30.75,589878,0.88,-116.91,-0.04,9,,27.92,0.0,,0.0,,-372.36,-417.96,9.79,11.18,7.87,0.0,0.0,File_12679.json
30.90,11010871,0.96,-116.55,-0.04,168,,31.65,0.0,,0.0,,-372.36,-417.96,9.75,9.80,116.77,0.0,0.0,File_13487.json
31.12,10748715,0.84,-116.55,-0.11,164,,28.98,0.0,,0.0,,-372.36,-417.96,9.75,0.22,115.23,0.0,0.0,File_2152.json
30.99,524342,0.88,-115.82,-0.04,8,,39.54,0.0,,0.0,,-372.36,-417.96,9.71,12.53,7.98,0.0,0.0,File_7719.json
30.69,9831174,0.84,-116.64,-0.04,150,,30.17,0.0,,0.0,,-372.36,-417.96,9.75,5.66,110.65,0.0,0.0,File_13311.json
31.38,9765630,0.96,-116.00,0.04,149,,36.40,0.0,,0.0,,-372.36,-417.96,9.71,6.47,109.45,0.0,0.0,File_6568.json
31.15,10421020,0.88,-116.45,-0.04,159,,29.56,0.0,,0.0,,-372.36,-417.96,9.71,11.32,113.30,0.0,0.0,File_2375.json
31.16,524335,0.96,-116.09,-0.04,8,,39.55,0.0,,0.0,,-372.36,-417.96,9.71,13.95,6.83,0.0,0.0,File_6597.json
31.04,2228315,0.92,-116.18,-0.08,34,,38.11,0.0,,0.0,,-372.36,-417.96,9.79,13.44,11.30,0.0,0.0,File_10034.json
30.60,10158867,0.88,-116.82,-0.04,155,,31.12,0.0,,0.0,,-372.36,-417.96,9.75,11.86,112.25,0.0,0.0,File_15354.json
31.19,9896713,0.92,-116.18,-0.08,151,,34.13,0.0,,0.0,,-372.36,-417.96,9.79,2.34,111.03,0.0,0.0,File_7002.json
29.43,589876,0.84,-117.45,-0.08,9,,24.11,0.0,,0.0,,-372.36,-417.96,9.75,13.21,7.55,0.0,0.0,File_19090.json
31.57,10289938,0.96,-116.18,-0.04,157,,34.28,0.0,,0.0,,-372.36,-417.96,9.75,2.07,111.88,0.0,0.0,File_6323.json
30.92,655412,0.99,-116.55,0.00,10,,39.67,0.0,,0.0,,-372.36,-417.96,9.71,0.59,7.44,0.0,0.0,File_17237.json
31.22,10421018,0.96,-116.45,-0.04,159,,29.37,0.0,,0.0,,-372.36,-417.96,9.71,13.27,112.97,0.0,0.0,File_16601.json
31.14,11862862,0.96,-115.73,-0.08,181,,38.67,0.0,,0.0,,-372.36,-417.96,9.68,12.53,119.16,0.0,0.0,File_6795.json
31.36,589869,0.99,-116.27,-0.08,9,,26.71,0.0,,0.0,,-372.36,-417.96,9.64,1.80,6.40,0.0,0.0,File_10212.json
31.30,9765630,0.96,-116.27,-0.08,149,,35.97,0.0,,0.0,,-372.36,-417.96,9.75,3.85,109.45,0.0,0.0,File_14334.json
31.19,589877,0.80,-116.00,-0.11,9,,43.11,0.0,,0.0,,-372.36,-417.96,9.75,5.50,7.71,0.0,0.0,File_4450.json
31.09,11141938,0.88,-116.36,-0.04,170,,33.42,0.0,,0.0,,-372.36,-417.96,9.79,13.68,115.74,0.0,0.0,File_10180.json
30.65,524336,0.88,-116.64,0.00,8,,24.14,0.0,,0.0,,-372.36,-417.96,9.79,5.56,7.00,0.0,0.0,File_18408.json
31.38,10289953,0.80,-115.82,-0.08,157,,41.50,0.0,,0.0,,-372.36,-417.96,9.75,5.36,114.32,0.0,0.0,File_16819.json
31.19,524337,0.96,-116.18,-0.04,8,,39.54,0.0,,0.0,,-372.36,-417.96,9.71,14.66,7.16,0.0,0.0,File_12685.json
31.19,458800,0.96,-116.36,0.04,7,,39.52,0.0,,0.0,,-372.36,-417.96,9.79,6.61,7.10,0.0,0.0,File_17159.json
31.05,524337,0.92,-115.82,0.00,8,,38.41,0.0,,0.0,,-372.36,-417.96,9.75,13.95,7.16,0.0,0.0,File_11418.json
31.05,1245270,0.96,-116.18,-0.04,19,,25.54,0.0,,0.0,,-372.36,-417.96,9.68,5.73,12.05,0.0,0.0,File_18637.json
31.39,10355494,0.88,-116.36,-0.08,158,,41.73,0.0,,0.0,,-372.36,-417.96,9.68,12.03,115.04,0.0,0.0,File_13887.json
31.28,1048631,0.96,-116.36,0.00,16,,27.58,0.0,,0.0,,-372.36,-417.96,9.68,5.83,7.30,0.0,0.0,File_13768.json
31.26,524338,0.92,-116.00,0.00,8,,42.76,0.0,,0.0,,-372.36,-417.96,9.71,13.71,7.32,0.0,0.0,File_19757.json
31.21,655417,0.88,-116.27,-0.04,10,,25.83,0.0,,0.0,,-372.36,-417.96,9.79,13.07,8.26,0.0,0.0,File_16856.json
30.70,1048638,0.96,-116.64,0.00,16,,30.91,0.0,,0.0,,-372.36,-417.96,9.71,10.07,8.45,0.0,0.0,File_12360.json
31.05,589872,0.88,-116.27,-0.08,9,,39.93,0.0,,0.0,,-372.36,-417.96,9.68,13.37,6.89,0.0,0.0,File_1038.json
30.99,852023,0.96,-116.18,-0.08,13,,40.12,0.0,,0.0,,-372.36,-417.96,9.75,13.78,7.62,0.0,0.0,File_5987.json
31.19,917582,0.88,-116.09,-0.04,14,,28.78,0.0,,0.0,,-372.36,-417.96,9.71,5.70,11.27,0.0,0.0,File_2248.json
30.56,393252,0.99,-116.82,-0.04,6,,24.01,0.0,,0.0,,-372.36,-417.96,9.71,1.63,5.09,0.0,0.0,File_4017.json
31.13,589879,0.88,-115.73,-0.04,9,,38.93,0.0,,0.0,,-372.36,-417.96,9.75,7.98,8.04,0.0,0.0,File_3243.json
31.09,2031707,0.92,-116.45,-0.08,31,,18.00,0.0,,0.0,,-372.36,-417.96,9.75,4.28,11.61,0.0,0.0,File_3520.json
31.51,9896715,0.84,-116.36,-0.19,151,,32.39,0.0,,0.0,,-372.36,-417.96,9.71,1.63,111.36,0.0,0.0,File_5650.json
31.52,10814258,0.84,-115.82,-0.08,165,,42.42,0.0,,0.0,,-372.36,-417.96,9.79,15.03,116.26,0.0,0.0,File_5315.json
30.74,9896709,0.92,-116.55,-0.04,151,,31.24,0.0,,0.0,,-372.36,-417.96,9.71,12.83,110.38,0.0,0.0,File_5404.json
31.21,10027783,0.88,-116.45,-0.04,153,,43.49,0.0,,0.0,,-372.36,-417.96,9.71,0.19,110.50,0.0,0.0,File_5451.json
31.20,524333,0.96,-116.27,-0.04,8,,24.16,0.0,,0.0,,-372.36,-417.96,9.68,5.23,6.51,0.0,0.0,File_12322.json
31.25,458797,0.88,-116.18,0.00,7,,23.81,0.0,,0.0,,-372.36,-417.96,9.79,12.94,6.61,0.0,0.0,File_12515.json
30.71,589875,0.96,-117.00,-0.11,9,,30.81,0.0,,0.0,,-372.36,-417.96,9.75,8.09,7.38,0.0,0.0,File_13397.json
31.12,589877,0.84,-116.55,-0.08,9,,34.94,0.0,,0.0,,-372.36,-417.96,9.71,11.15,7.71,0.0,0.0,File_12237.json
31.02,720949,0.88,-116.55,-0.04,11,,39.72,0.0,,0.0,,-372.36,-417.96,9.79,13.64,7.50,0.0,0.0,File_3195.json
31.19,1572955,0.96,-116.18,-0.04,24,,27.82,0.0,,0.0,,-372.36,-417.96,9.71,12.97,12.34,0.0,0.0,File_2466.json
30.64,524338,0.88,-117.27,-0.08,8,,30.77,0.0,,0.0,,-372.36,-417.96,9.75,1.56,7.32,0.0,0.0,File_12883.json
31.26,458798,0.92,-116.27,-0.04,7,,31.11,0.0,,0.0,,-372.36,-417.96,9.71,12.50,6.78,0.0,0.0,File_12584.json
31.30,1245253,0.96,-116.27,-0.11,19,,19.88,0.0,,0.0,,-372.36,-417.96,9.75,14.89,9.28,0.0,0.0,File_11077.json
31.31,589876,0.88,-115.91,-0.08,9,,42.69,0.0,,0.0,,-372.36,-417.96,9.75,12.53,7.55,0.0,0.0,File_12323.json
30.96,1179709,0.80,-116.36,-0.08,18,,38.25,0.0,,0.0,,-372.36,-417.96,9.71,7.85,8.08,0.0,0.0,File_6816.json
31.10,10617643,0.88,-116.27,0.00,162,,28.60,0.0,,0.0,,-372.36,-417.96,9.71,14.66,115.43,0.0,0.0,File_8762.json
31.55,852035,0.84,-115.91,0.00,13,,42.27,0.0,,0.0,,-372.36,-417.96,9.71,11.86,9.58,0.0,0.0,File_999.json
30.82,589881,0.92,-117.00,-0.04,9,,28.69,0.0,,0.0,,-372.36,-417.96,9.79,0.29,8.36,0.0,0.0,File_18334.json
31.15,983121,0.92,-116.09,-0.08,15,,28.57,0.0,,0.0,,-372.36,-417.96,9.75,5.66,11.65,0.0,0.0,File_16956.json
31.14,720950,0.92,-116.45,0.00,11,,36.22,0.0,,0.0,,-372.36,-417.96,9.71,4.18,7.66,0.0,0.0,File_14408.json
30.70,655413,0.88,-117.00,-0.08,10,,31.34,0.0,,0.0,,-372.36,-417.96,9.75,1.33,7.61,0.0,0.0,File_1166.json
31.28,458796,0.88,-116.09,-0.04,7,,32.87,0.0,,0.0,,-372.36,-417.96,9.75,13.07,6.45,0.0,0.0,File_9548.json
31.30,524333,0.92,-115.73,-0.04,8,,36.77,0.0,,0.0,,-372.36,-417.96,9.75,12.33,6.51,0.0,0.0,File_11324.json
31.06,524339,0.84,-116.45,-0.08,8,,21.13,0.0,,0.0,,-372.36,-417.96,9.64,3.41,7.49,0.0,0.0,File_18917.json
31.22,720962,0.80,-116.64,-0.15,11,,28.99,0.0,,0.0,,-372.36,-417.96,9.75,0.76,9.62,0.0,0.0,File_16924.json
30.97,917581,0.88,-116.18,0.00,14,,35.94,0.0,,0.0,,-372.36,-417.96,9.68,5.43,11.10,0.0,0.0,File_19282.json
30.92,786488,0.88,-116.82,-0.04,12,,21.60,0.0,,0.0,,-372.36,-417.96,9.68,5.83,7.89,0.0,0.0,File_12746.json
31.44,589878,0.96,-116.09,-0.08,9,,19.57,0.0,,0.0,,-372.36,-417.96,9.71,11.66,7.87,0.0,0.0,File_3372.json
30.98,983118,0.96,-116.36,-0.04,15,,33.53,0.0,,0.0,,-372.36,-417.96,9.71,12.03,11.16,0.0,0.0,File_9968.json
31.00,589877,0.92,-115.91,-0.11,9,,39.03,0.0,,0.0,,-372.36,-417.96,9.71,7.08,7.71,0.0,0.0,File_13475.json
30.69,1310785,0.84,-116.55,-0.04,20,,30.54,0.0,,0.0,,-372.36,-417.96,9.79,14.18,8.52,0.0,0.0,File_373.json
31.11,524339,0.88,-115.82,0.00,8,,38.36,0.0,,0.0,,-372.36,-417.96,9.75,13.21,7.49,0.0,0.0,File_15579.json
31.42,11207487,0.96,-115.73,0.00,171,,23.79,0.0,,0.0,,-372.36,-417.96,9.71,13.27,117.76,0.0,0.0,File_15441.json
31.22,10879787,0.96,-115.82,-0.04,166,,38.39,0.0,,0.0,,-372.36,-417.96,9.71,4.12,115.02,0.0,0.0,File_15002.json
31.38,11338555,0.92,-115.73,0.00,173,,22.27,0.0,,0.0,,-372.36,-417.96,9.71,14.49,116.90,0.0,0.0,File_7782.json
31.02,524337,0.92,-116.18,0.00,8,,39.70,0.0,,0.0,,-372.36,-417.96,9.71,13.61,7.16,0.0,0.0,File_19177.json
30.94,524339,0.88,-116.36,0.00,8,,39.87,0.0,,0.0,,-372.36,-417.96,9.75,13.74,7.49,0.0,0.0,File_3054.json
31.40,524338,0.84,-116.27,-0.15,8,,42.52,0.0,,0.0,,-372.36,-417.96,9.71,0.09,7.32,0.0,0.0,File_6247.json
,,,,,,,,,,,,,,,,,,,File_19607.json
31.00,589876,0.96,-116.64,0.00,9,,23.82,0.0,,0.0,,-372.36,-417.96,9.75,4.69,7.55,0.0,0.0,File_11346.json
31.36,10027783,0.92,-116.09,-0.04,153,,39.11,0.0,,0.0,,-372.36,-417.96,9.71,5.70,110.50,0.0,0.0,File_11789.json
31.23,524339,0.92,-116.09,0.00,8,,24.01,0.0,,0.0,,-372.36,-417.96,9.68,5.16,7.49,0.0,0.0,File_785.json
31.23,917560,0.80,-116.27,-0.15,14,,30.10,0.0,,0.0,,-372.36,-417.96,9.79,2.67,7.68,0.0,0.0,File_470.json
31.22,10224414,0.99,-116.18,-0.04,156,,26.28,0.0,,0.0,,-372.36,-417.96,9.75,13.98,113.94,0.0,0.0,File_4031.json
31.30,524340,0.99,-116.82,-0.08,8,,30.55,0.0,,0.0,,-372.36,-417.96,9.83,0.45,7.65,0.0,0.0,File_9069.json
30.92,10421022,0.88,-116.64,-0.11,159,,32.83,0.0,,0.0,,-372.36,-417.96,9.71,2.27,113.63,0.0,0.0,File_1994.json
32.4,3190894.64,0.99,-153.59,-0.29,96.36,,43.09,0.0,,0.0,,-372.36,-417.96,9.82,26.24,37.48,0.0,0.0,File_84.json
29.18,506032.41,0.1,-132.68,-0.65,102.46,,44.64,0.0,,0.0,,-372.36,-417.96,9.8,20.55,18.8,0.0,0.0,File_189.json
30.78,589878,0.92,-117.00,-0.08,9,,30.11,0.0,,0.0,,-372.36,-417.96,9.71,5.60,7.87,0.0,0.0,File_2712.json
31.20,9700093,0.92,-115.91,-0.11,148,,36.91,0.0,,0.0,,-372.36,-417.96,9.75,13.64,109.39,0.0,0.0,File_5584.json
30.93,10617637,0.92,-116.27,-0.04,162,,28.18,0.0,,0.0,,-372.36,-417.96,9.71,8.93,114.46,0.0,0.0,File_14706.json
31.56,524338,0.80,-116.18,-0.04,8,,18.18,0.0,,0.0,,-372.36,-417.96,9.75,3.34,7.32,0.0,0.0,File_9241.json
31.27,9765632,0.84,-116.45,-0.04,149,,30.03,0.0,,0.0,,-372.36,-417.96,9.71,4.52,109.77,0.0,0.0,File_4557.json
31.30,10683191,0.96,-116.45,-0.15,163,,32.87,0.0,,0.0,,-372.36,-417.96,9.71,1.70,117.29,0.0,0.0,File_16892.json
32.76,852024,0.88,-115.18,-0.08,13,,18.59,0.0,,0.0,,-372.36,-417.96,9.71,6.74,7.78,0.0,0.0,File_15104.json
31.06,1048660,0.88,-116.73,0.00,16,,26.99,0.0,,0.0,,-372.36,-417.96,9.75,7.65,12.04,0.0,0.0,File_18824.json
30.77,9831175,0.96,-116.73,-0.08,150,,30.53,0.0,,0.0,,-372.36,-417.96,9.71,13.78,110.81,0.0,0.0,File_5986.json
30.72,10421006,0.84,-116.82,-0.08,159,,29.60,0.0,,0.0,,-372.36,-417.96,9.75,5.80,111.02,0.0,0.0,File_5078.json
30.97,10683174,0.84,-116.27,-0.04,163,,23.48,0.0,,0.0,,-372.36,-417.96,9.71,11.05,114.51,0.0,0.0,File_12042.json
31.10,917581,0.84,-116.55,-0.04,14,,30.85,0.0,,0.0,,-372.36,-417.96,9.71,13.58,11.10,0.0,0.0,File_3522.json
31.02,589879,0.92,-116.55,-0.04,9,,39.44,0.0,,0.0,,-372.36,-417.96,9.79,14.25,8.04,0.0,0.0,File_12945.json
31.57,11207479,0.92,-115.82,0.00,171,,41.47,0.0,,0.0,,-372.36,-417.96,9.71,6.37,116.45,0.0,0.0,File_15099.json
31.26,9831175,0.92,-116.45,0.00,150,,33.63,0.0,,0.0,,-372.36,-417.96,9.71,0.35,110.81,0.0,0.0,File_7740.json
30.59,655415,0.96,-116.73,-0.04,10,,31.12,0.0,,0.0,,-372.36,-417.96,9.75,13.48,7.93,0.0,0.0,File_2542.json
30.95,852032,0.96,-116.09,-0.08,13,,38.93,0.0,,0.0,,-372.36,-417.96,9.71,5.29,9.09,0.0,0.0,File_8468.json
31.05,1310803,0.92,-116.55,-0.08,20,,26.19,0.0,,0.0,,-372.36,-417.96,9.75,12.33,11.46,0.0,0.0,File_9892.json
30.96,589876,0.88,-116.27,-0.04,9,,29.69,0.0,,0.0,,-372.36,-417.96,9.75,2.23,7.55,0.0,0.0,File_17010.json
31.27,10945315,0.88,-116.18,-0.08,167,,33.43,0.0,,0.0,,-372.36,-417.96,9.75,11.32,113.61,0.0,0.0,File_16597.json
30.93,655419,0.84,-116.18,-0.08,10,,39.82,0.0,,0.0,,-372.36,-417.96,9.75,10.51,8.58,0.0,0.0,File_14534.json
30.64,983100,0.80,-116.82,-0.04,15,,31.20,0.0,,0.0,,-372.36,-417.96,9.75,5.60,8.23,0.0,0.0,File_3332.json
31.24,524336,0.88,-115.64,-0.04,8,,37.30,0.0,,0.0,,-372.36,-417.96,9.71,13.88,7.00,0.0,0.0,File_4369.json
30.59,2687081,0.88,-116.82,-0.04,41,,27.33,0.0,,0.0,,-372.36,-417.96,9.75,14.35,12.85,0.0,0.0,File_492.json
31.30,9962245,0.88,-116.09,-0.08,152,,30.95,0.0,,0.0,,-372.36,-417.96,9.71,9.94,110.28,0.0,0.0,File_12416.json
31.00,983121,0.92,-116.36,0.00,15,,26.73,0.0,,0.0,,-372.36,-417.96,9.75,3.65,11.65,0.0,0.0,File_6223.json
31.14,458801,0.96,-116.18,-0.11,7,,43.36,0.0,,0.0,,-372.36,-417.96,9.79,-0.05,7.27,0.0,0.0,File_3706.json
31.35,1179713,0.88,-116.18,-0.08,18,,17.23,0.0,,0.0,,-372.36,-417.96,9.68,12.40,8.73,0.0,0.0,File_14219.json
29.21,917573,0.96,-117.82,0.00,14,,23.68,0.0,,0.0,,-372.36,-417.96,9.75,3.04,9.80,0.0,0.0,File_10911.json
31.20,11469620,0.92,-115.73,-0.11,175,,38.47,0.0,,0.0,,-372.36,-417.96,9.75,4.86,115.55,0.0,0.0,File_15486.json
31.04,655413,0.84,-116.55,-0.08,10,,39.73,0.0,,0.0,,-372.36,-417.96,9.71,12.77,7.61,0.0,0.0,File_7201.json
31.01,983092,0.96,-116.27,-0.04,15,,39.22,0.0,,0.0,,-372.36,-417.96,9.71,11.28,6.92,0.0,0.0,File_10158.json
31.72,2490469,0.99,-115.73,-0.08,38,,37.29,0.0,,0.0,,-372.36,-417.96,9.75,14.15,12.51,0.0,0.0,File_7783.json
31.24,524336,0.92,-116.18,0.00,8,,35.48,0.0,,0.0,,-372.36,-417.96,9.71,0.86,7.00,0.0,0.0,File_1365.json
31.19,9962258,0.92,-116.45,-0.04,152,,32.09,0.0,,0.0,,-372.36,-417.96,9.71,13.00,112.40,0.0,0.0,File_3236.json
30.86,1310805,0.88,-116.64,0.00,20,,25.12,0.0,,0.0,,-372.36,-417.96,9.75,0.49,11.78,0.0,0.0,File_18136.json
31.00,1048665,0.84,-116.18,-0.04,16,,27.02,0.0,,0.0,,-372.36,-417.96,9.79,5.56,12.85,0.0,0.0,File_12503.json
31.21,9962251,0.88,-116.45,-0.15,152,,32.11,0.0,,0.0,,-372.36,-417.96,9.79,11.59,111.26,0.0,0.0,File_2949.json
31.13,10879794,0.92,-116.36,-0.04,166,,28.90,0.0,,0.0,,-372.36,-417.96,9.75,14.18,116.16,0.0,0.0,File_4631.json
30.99,852028,0.92,-116.27,0.00,13,,40.12,0.0,,0.0,,-372.36,-417.96,9.83,10.95,8.43,0.0,0.0,File_9124.json
31.00,720953,0.92,-116.18,-0.04,11,,39.61,0.0,,0.0,,-372.36,-417.96,9.71,1.19,8.15,0.0,0.0,File_289.json
30.78,852026,0.88,-116.64,-0.08,13,,30.27,0.0,,0.0,,-372.36,-417.96,9.68,10.27,8.11,0.0,0.0,File_5471.json
31.06,655415,0.92,-115.91,-0.04,10,,39.52,0.0,,0.0,,-372.36,-417.96,9.71,9.87,7.93,0.0,0.0,File_19723.json
31.25,458796,0.96,-116.18,-0.04,7,,23.96,0.0,,0.0,,-372.36,-417.96,9.75,3.78,6.45,0.0,0.0,File_4751.json
31.39,11076412,0.92,-115.82,-0.08,169,,42.60,0.0,,0.0,,-372.36,-417.96,9.75,5.39,117.48,0.0,0.0,File_13328.json
31.28,1114171,0.92,-116.27,0.00,17,,19.81,0.0,,0.0,,-372.36,-417.96,9.71,14.35,7.85,0.0,0.0,File_11432.json
30.74,524339,0.88,-116.73,-0.08,8,,31.31,0.0,,0.0,,-372.36,-417.96,9.71,12.50,7.49,0.0,0.0,File_6350.json
31.12,1376326,0.88,-115.91,-0.04,21,,38.50,0.0,,0.0,,-372.36,-417.96,9.79,14.22,9.23,0.0,0.0,File_6304.json
30.92,655411,0.88,-116.55,0.00,10,,28.76,0.0,,0.0,,-372.36,-417.96,9.75,11.35,7.28,0.0,0.0,File_14498.json
31.04,524339,0.80,-116.55,-0.04,8,,32.19,0.0,,0.0,,-372.36,-417.96,9.64,4.55,7.49,0.0,0.0,File_17761.json
31.11,10814255,0.80,-116.00,-0.11,165,,28.89,0.0,,0.0,,-372.36,-417.96,9.75,2.03,115.77,0.0,0.0,File_14022.json
30.62,655415,0.84,-116.45,-0.08,10,,31.16,0.0,,0.0,,-372.36,-417.96,9.75,14.05,7.93,0.0,0.0,File_3445.json
31.41,655417,0.80,-116.27,0.00,10,,28.14,0.0,,0.0,,-372.36,-417.96,9.75,13.00,8.26,0.0,0.0,File_15771.json
31.42,10683182,0.92,-116.09,-0.08,163,,45.07,0.0,,0.0,,-372.36,-417.96,9.75,12.87,115.82,0.0,0.0,File_6590.json
31.29,458797,0.84,-116.27,0.00,7,,37.95,0.0,,0.0,,-372.36,-417.96,9.71,5.02,6.61,0.0,0.0,File_12386.json
31.40,11535178,0.88,-116.00,-0.11,176,,21.55,0.0,,0.0,,-372.36,-417.96,9.79,12.53,119.03,0.0,0.0,File_11680.json
30.95,983124,0.92,-116.55,-0.04,15,,35.29,0.0,,0.0,,-372.36,-417.96,9.68,3.07,12.14,0.0,0.0,File_4820.json
31.22,589885,0.80,-116.00,0.00,9,,43.05,0.0,,0.0,,-372.36,-417.96,9.71,14.05,9.02,0.0,0.0,File_18541.json
31.19,524340,0.92,-116.00,-0.19,8,,43.27,0.0,,0.0,,-372.36,-417.96,9.75,8.05,7.65,0.0,0.0,File_7340.json
31.38,11141951,0.84,-115.91,0.00,170,,21.00,0.0,,0.0,,-372.36,-417.96,9.75,13.34,117.86,0.0,0.0,File_7089.json
31.53,9962251,0.96,-116.18,0.00,152,,32.36,0.0,,0.0,,-372.36,-417.96,9.75,5.13,111.26,0.0,0.0,File_12950.json
31.31,3145865,0.84,-116.36,-0.04,48,,28.48,0.0,,0.0,,-372.36,-417.96,9.79,13.41,17.34,0.0,0.0,File_1039.json
31.02,655413,0.88,-115.73,-0.08,10,,39.63,0.0,,0.0,,-372.36,-417.96,9.75,14.18,7.61,0.0,0.0,File_12225.json
31.13,589875,0.96,-116.18,-0.04,9,,37.11,0.0,,0.0,,-372.36,-417.96,9.71,5.97,7.38,0.0,0.0,File_11631.json
31.09,589879,0.76,-116.18,-0.19,9,,39.09,0.0,,0.0,,-372.36,-417.96,9.75,0.35,8.04,0.0,0.0,File_12148.json
31.51,10748724,0.96,-115.73,0.00,164,,34.20,0.0,,0.0,,-372.36,-417.96,9.75,7.01,116.69,0.0,0.0,File_14515.json
31.42,9962253,0.92,-116.45,-0.04,152,,31.15,0.0,,0.0,,-372.36,-417.96,9.75,5.60,111.58,0.0,0.0,File_14602.json
31.11,10945338,0.88,-116.00,-0.04,167,,39.18,0.0,,0.0,,-372.36,-417.96,9.71,5.46,117.36,0.0,0.0,File_19411.json
